Технические регламенты;Группа продукции;RAZDEL;GRUPPA;TOV_POZ;pmi_Технические регламенты/Группа продукции;pmi_Технические регламенты/RAZDEL;pmi_Технические регламенты/GRUPPA;pmi_Технические регламенты/TOV_POZ;pmi_Группа продукции/RAZDEL;pmi_Группа продукции/GRUPPA;pmi_Группа продукции/TOV_POZ;pmi_RAZDEL/GRUPPA;pmi_RAZDEL/TOV_POZ;pmi_GRUPPA/TOV_POZ
ТР ТС 010/2011 О безопасности машин и оборудования;Низковольтное оборудование, не включенное в Перечень продукции, подлежащей сертификации к ТР ТС 004/2011;16;84;67;-2.114774934070205;0.8099240950315538;1.6813640333153872;2.165451135401283;0.6592446352841181;0.36113876721482896;-0.9354878930430285;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Изделия чулочно-носочные, имеющие непосредственный контакт с кожей человека (колготки, чулки, получулки, гетры, носки, легинсы, кюлоты, подследники и другие аналогичные изделия);11;62;8;2.028612160029454;1.3436591633585449;0.9576723107278587;1.1447248522099582;1.438311955128186;-2.162682610561545;-3.978378989971027;1.5082906447465319;0.9537718753750867;0.8418728989613559
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Сосуды, предназначенные для газов, сжиженных газов, растворенных под давлением, и паров, используемые для рабочих сред группы 1 и имеющие максимально допустимое рабочее давление свыше 20 МПа, вместимость свыше 0,0001 м^3 до 0,001 м^3 включительно (категория 4я);-1;-1;-1;3.4110074698953614;0.4732706188900056;-0.3806424433717189;-0.3806424433717189;1.8220771029056568;-1.056176436513633;-1.056176436513633;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Костюмы мужские для защиты от пониженных температур (в том числе отдельными предметами: куртка, брюки, полукомбинезон);8;43;3;3.787040401731503;3.1404132368064506;3.787040401731503;0.6603557066569659;2.60748083725943;5.428859723668643;0.6425049906736724;6.753785138412241;1.6897986688189914;2.208592462234159
ТР ТС 025/2012 О безопасности мебельной продукции;Мебель для дошкольных учреждений;20;94;4;4.505002751411173;2.0544975283405043;3.639852770258648;-0.11368225397408507;1.905698893842076;3.491054135760219;-1.9637975400996113;2.1974051165935826;-0.6186507473267163;-0.7724112411512059
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Автоматические установки жидкостного и пенного пожаротушения;15;73;7;4.87105389097846;0.42284534942327723;-0.9817231363556287;0.13047906798416578;3.7919544165339323;3.7223869974873662;3.5536553563650966;3.579665013483731;2.0132103154179473;1.875265598926645
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Для бытового оборудования (бэп, брэа, телефоны, навигаторы, пэвм);16;84;71;1.010629675459555;0.7189376181930525;0.4660828503438706;1.0766664478598273;0.8855150903438537;-4.329793009536524;-2.3935900772132035;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 004/2011 О безопасности низковольтного оборудования;Для бытового оборудования (бэп, брэа, телефоны, навигаторы, пэвм);16;84;71;1.000629674429496;0.7666001940026282;0.2574408400171926;0.9228559917606028;0.8855150903438537;-4.329793009536524;-2.3935900772132035;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Выключатели автоматические с электронным управлением;16;85;43;1.0998558927787376;0.7189376181930525;0.8662843384684217;1.054229731951962;0.6594944305920408;1.1964419813071443;0.835147333301933;0.9055687370928833;0.9056275001309492;0.32080945720322623
ТР ТС 004/2011 О безопасности низковольтного оборудования;Предохранители бытового и промышленного назначения;-1;-1;-1;1.6915669093386387;-0.8892762032844909;-0.8124280577933;-0.8124280577933;-0.2131932204610416;-0.09571448632634036;-0.09571448632634036;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 004/2011 О безопасности низковольтного оборудования;Выключатели и переключатели путевые, блоки путевых выключателей, микровыключатели (микропереключатели);-1;-1;-1;1.6915669093386387;-0.8892762032844909;-0.8124280577933;-0.8124280577933;-0.18040339763805083;-0.06292466350334953;-0.06292466350334953;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 004/2011 О безопасности низковольтного оборудования;Светильники общего назначения;16;85;35;1.1422465252643157;0.7666001940026282;1.016240944703708;0.7752761774644835;-1.9092367052570702;-1.3906382932101633;1.3666722730810739;0.9055687370928833;0.9056275001309492;1.4425750508460529
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Выключатели с программным устройством;-1;91;7;1.0128445157891077;-1.0630092667040258;0.9903716599370492;-1.5182356372771528;0.5127437829218945;5.7685015350511355;1.944217443930996;1.8120267670521555;-0.9869763084854238;3.2435004280612567
ТР ТС 004/2011 О безопасности низковольтного оборудования;Выключатели с программным устройством;-1;91;7;0.9984197287786933;-0.8892762032844909;0.9294268572917419;-1.676699794510505;0.5127437829218945;5.7685015350511355;1.944217443930996;1.8120267670521555;-0.9869763084854238;3.2435004280612567
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Реле управления и защиты;-1;91;7;0.021652475741834876;-1.0630092667040258;0.9903716599370492;-1.5182356372771528;-1.3539169944792782;2.8032284689818527;-1.0210556221382865;1.8120267670521555;-0.9869763084854238;3.2435004280612567
ТР ТС 004/2011 О безопасности низковольтного оборудования;Реле управления и защиты;-1;91;7;1.4863037833022772;-0.8892762032844909;0.9294268572917419;-1.676699794510505;-1.3539169944792782;2.8032284689818527;-1.0210556221382865;1.8120267670521555;-0.9869763084854238;3.2435004280612567
ТР ТС 004/2011 О безопасности низковольтного оборудования;Розетки;-1;91;7;1.5428837116935137;-0.8892762032844909;0.9294268572917419;-1.676699794510505;-1.5154044643703908;2.354058926638959;-1.47022516448118;1.8120267670521555;-0.9869763084854238;3.2435004280612567
ТР ТС 004/2011 О безопасности низковольтного оборудования;Контакторы электромагнитные постоянного и переменного тока на номинальные токи до 1000 а, с управлением от сети переменного или постоянного тока, общего назначения;16;85;4;1.660795250671885;0.7666001940026282;1.016240944703708;0.2864980191286021;0.8748558414641955;1.411803392179299;-1.0414644937694935;0.9055687370928833;0.2525839581247091;0.7751337640422227
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Персональные электронные вычислительные машины (в том числе системные блоки);16;85;4;1.0861757888746573;0.7189376181930525;0.8662843384684217;0.40950817568906467;0.8822587391231197;-1.4450830011785156;-2.759892689911999;0.9055687370928833;0.2525839581247091;0.7751337640422227
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Персональные электронные вычислительные машины, в том числе системные блоки;16;85;4;1.0128445157891077;0.7189376181930525;0.8662843384684217;0.40950817568906467;0.8742933439605138;-1.8129540916701836;-2.8153890953615144;0.9055687370928833;0.2525839581247091;0.7751337640422227
ТР ТС 004/2011 О безопасности низковольтного оборудования;Персональные электронные вычислительные машины (в том числе системные блоки);16;85;4;0.9192824082199693;0.7666001940026282;1.016240944703708;0.2864980191286021;0.8822587391231197;-1.4450830011785156;-2.759892689911999;0.9055687370928833;0.2525839581247091;0.7751337640422227
ТР ТС 004/2011 О безопасности низковольтного оборудования;Персональные электронные вычислительные машины, в том числе системные блоки;16;85;4;0.9984197287786933;0.7666001940026282;1.016240944703708;0.2864980191286021;0.8742933439605138;-1.8129540916701836;-2.8153890953615144;0.9055687370928833;0.2525839581247091;0.7751337640422227
ТР ТС 031/2012 О безопасности сельскохозяйственных и лесохозяйственных тракторов и прицепов к ним;Тракторы сельскохозяйственные и лесохозяйственные колесные, имеющие максимальную расчетную скорость не менее 6 км/ч;17;87;1;7.2527763045312295;2.906376847500499;2.9048236501910996;0.6420802598134705;3.619326655356624;3.6177734580472247;4.5739058925377964;3.524998920885851;1.4512818671291814;1.389104048003347
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Изделия купальные;11;61;14;2.028612160029454;1.3436591633585449;1.4248677096887243;-2.021432143296067;1.3780292996986356;1.550527292076669;-1.7651731609506625;1.5166412530326818;-0.6769095947193975;-0.412416483586492
ТР ТС 018/2011 О безопасности колесных транспортных средств;Цепи и натяжные устройства цепей для двигателей внутреннего сгорания;15;73;15;2.656073236175572;-0.9753741688524885;-0.9775003071035218;-3.3070775666178025;3.3864893084257677;3.316921889379202;3.024226557125961;3.579665013483731;-0.4664482940210177;-2.240763805306009
ТР ТС 018/2011 О безопасности колесных транспортных средств;Детали цилиндропоршневой группы и газораспределительного механизма, коленчатые валы, вкладыши подшипников и шатуны;15;73;15;2.656073236175572;-0.9753741688524885;-0.9775003071035218;-3.3070775666178025;1.4893693235398866;1.4198019044933206;1.1271065722400797;3.579665013483731;-0.4664482940210177;-2.240763805306009
ТР ТС 018/2011 О безопасности колесных транспортных средств;Цепи и натяжные устройства цепей для двигателей внутреннего сгорания;16;84;9;2.656073236175572;-1.4830166487227785;-1.3022218202624825;-1.6839183840840501;-0.1929847885371605;0.6852768816275975;1.6855550177814038;0.9056275001309492;-0.5259567523331445;-3.0330265220542247
ТР ТС 028/2012 О безопасности взрывчатых веществ и изделий на их основе;непредохранительные и предохранительные взрывчатые вещества и изделия на их основе специального (с) класса 1 - 4 групп;-1;36;2;6.718693818600972;2.098924833191728;5.611984319700243;3.4027777096906635;2.122181695355995;5.671173191090573;3.4378690295019334;1.015472196455266;-1.217831965133374;2.3311595306012043
ТР ТС 010/2011 О безопасности машин и оборудования;оборудование тепловое для предприятий общественного питания, пищеблоков, а также плодоовощных баз и фабрик-заготовочных;16;84;38;3.0068052539777774;0.8099240950315538;1.6813640333153872;1.521419990213656;0.9056275001309492;1.7838891702957071;7.214310023703433;0.9056275001309492;0.9056275001309492;1.1458017669187892
ТР ТС 010/2011 О безопасности машин и оборудования;Оборудование технологическое для предприятий торговли, общественного питания и пищеблоков: оборудование для механической обработки продуктов питания, в том числе оборудование для плодоовощных баз и фабрик-заготовочных;16;84;38;3.0068052539777774;0.8099240950315538;1.6813640333153872;1.521419990213656;0.9056275001309492;1.7838891702957071;7.214310023703433;0.9056275001309492;0.9056275001309492;1.1458017669187892
ТР ТС 004/2011 О безопасности низковольтного оборудования;Технические средства, не включенные в Перечень продукции, подлежащей сертификации к ТР ТС 020/2011;16;85;15;0.46947138037182223;0.7666001940026282;1.016240944703708;-0.8703865117925811;0.3824987607773423;0.6246467712718008;-1.49565325812958;0.9055687370928833;-0.7901595763086838;-2.4205149230647507
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Коммутационные устройства управления и защиты;18;90;32;0.5203680306913137;0.6878553909245162;0.619196384185728;0.13901569914945922;0.34267084820413896;0.3961904885947723;0.8523234513077663;3.9021284755001315;3.1960234536648042;3.2495430940554377
ТР ТС 004/2011 О безопасности низковольтного оборудования;Коммутационные устройства управления и защиты;18;90;32;1.3269237957507294;0.6027654912347882;0.5711738122091369;0.322704715387419;0.34267084820413896;0.3961904885947723;0.8523234513077663;3.9021284755001315;3.1960234536648042;3.2495430940554377
ТР ТС 012/2011 О безопасности оборудования для работы во взрывоопасных средах;Электрическое (электрооборудование) и неэлектрическое оборудование для работы во взрывоопасных средах, применяемое на опасных производственных объектах, за исключением изделий медицинского назначения, оборудования, при эксплуатации которого опасность взрыва возникает только из-за наличия взрывоопасных веществ и нестойких химических соединений, оборудования, предназначенного для бытового и непроизводственного применения в условиях, когда взрывоопасная среда образуется вследствие непредвиденной утечки горючего газа, средств индивидуальной защиты, морских судов и морских платформ, кроме электрооборудования, находящегося на их борту во взрывоопасных зонах, транспортных средств общего пользования, предназначенных для перевозки пассажиров и грузов воздушным, наземным, железнодорожным или водным транспортом, ядерного оружия, исследовательских установок организаций ядерно- оборонного комплекса и связанных с ними процессами проектирования (разработки), производства, монтажа, наладки, эксплуатации, хранения, перевозки и утилизации;16;85;29;4.0975904007733375;0.4899582218485431;0.20242258994261442;2.338932679259289;0.48551327180655307;0.21348182643658956;2.3499919157532645;0.9055687370928833;0.3513167644252197;-2.407572550864006
ТР ТС 004/2011 О безопасности низковольтного оборудования;Инструмент механизированный, в том числе электрический;16;85;16;0.20442802829040582;0.7666001940026282;1.016240944703708;0.8920133801044179;0.9003573957067122;-3.112616765335797;-2.810898461163785;0.9055687370928833;0.792410682454147;1.3164622240992667
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Изделия купальные;11;61;9;2.028612160029454;1.3436591633585449;1.4248677096887243;1.371880787397166;1.3780292996986356;1.550527292076669;-3.812978395437138;1.5166412530326818;1.175994416322;1.5474481108253657
ТР ТС 010/2011 О безопасности машин и оборудования;Машины фрезерные;-1;-1;-1;2.0724960166009443;-1.2515939431885263;-1.472228135132498;-1.472228135132498;-0.11141052615109935;0.006068207983601841;0.006068207983601841;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Машины фрезерные;-1;-1;-1;0.7716824589722198;-1.0630092667040258;-0.977458127094764;-0.977458127094764;-0.11141052615109935;0.006068207983601841;0.006068207983601841;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 004/2011 О безопасности низковольтного оборудования;Машины фрезерные;-1;-1;-1;0.15112186839148972;-0.8892762032844909;-0.8124280577933;-0.8124280577933;-0.11141052615109935;0.006068207983601841;0.006068207983601841;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 010/2011 О безопасности машин и оборудования;Сосуды, предназначенные для газов, сжиженных газов, растворенных под давлением, и паров, используемые для рабочих сред группы 1 и имеющие максимально допустимое рабочее давление свыше 0,05 МПа, вместимость более 0,001 м и произведение значения максимально допустимого рабочего давления на значение вместимости, составляющее свыше 0,0025 МПа • m^3 (категория 4я);16;84;19;-2.3162047251606306;0.8099240950315538;1.6813640333153872;0.41948359876170793;0.11521701414579699;0.9934786843105549;3.229149867620608;0.9056275001309492;0.394064141178419;0.8851427480724615
ТР ТС 014/2011 Безопасность автомобильных дорог;Дорожные сигнальные столбики;-1;-1;-1;6.097005602023171;1.5454448666404608;0.3709399191265128;0.3709399191265128;2.122181695355995;1.5465132489307507;1.5465132489307507;2.122181695355995;2.122181695355995;2.239660429490696
ТР РФ 005/2008 Технический регламент о требованиях пожарной безопасности;Строительные материалы, не применяемые для отделки путей эвакуации людей непосредственно наружу или в безопасную зону;15;76;6;4.87105389097846;0.42284534942327723;2.4661899488639962;1.6965778819783983;1.8178733905119224;4.2407076116575455;3.2691542011083405;3.7274158953963608;2.3453340747824454;1.5644061088699155
ТР ТС 010/2011 О безопасности машин и оборудования;крепи металлические для подготовительных выработок;16;84;62;3.0068052539777774;0.8099240950315538;1.6813640333153872;2.495979630211787;-1.29159707720527;-0.4133354070405122;7.377939447485236;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 010/2011 О безопасности машин и оборудования;Технические средства, не включенные в Перечень продукции, подлежащей сертификации к ТР ТС 020/2011;16;84;36;-1.4617812668902128;0.8099240950315538;1.6813640333153872;0.0974048941632228;0.3824987607773423;-0.10448052097995812;0.7298011142130635;0.9056275001309492;0.9056275001309492;-0.8495801336025856
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Аудио- видеозаписывающая и аудио- видеовоспроизводящая аппаратура;18;90;30;1.0128445157891077;0.6878553909245162;0.619196384185728;0.2520386867553476;-0.15978652589133516;-0.39394895795248264;1.0395024291221746;3.9021284755001315;3.037550586116604;3.091070226507237
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Аудио- видеозаписывающая и аудио-видеовоспроизводящая аппаратура;18;90;30;1.3346405819384008;0.6878553909245162;0.619196384185728;0.2520386867553476;-0.5539839091531572;-0.7881463412143048;0.6453050458603524;3.9021284755001315;3.037550586116604;3.091070226507237
ТР ТС 004/2011 О безопасности низковольтного оборудования;Аудио- видеозаписывающая и аудио- видеовоспроизводящая аппаратура;18;90;30;0.9984197287786933;0.6027654912347882;0.5711738122091369;-0.0908901672271029;-0.15978652589133516;-0.39394895795248264;1.0395024291221746;3.9021284755001315;3.037550586116604;3.091070226507237
ТР ТС 004/2011 О безопасности низковольтного оборудования;Аудио- видеозаписывающая и аудио-видеовоспроизводящая аппаратура;18;90;30;0.5210234016618973;0.6027654912347882;0.5711738122091369;-0.0908901672271029;-0.5539839091531572;-0.7881463412143048;0.6453050458603524;3.9021284755001315;3.037550586116604;3.091070226507237
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Усилители звуковой частоты;-1;-1;-1;1.2204838805673524;-1.0630092667040258;-0.977458127094764;-0.977458127094764;-1.3590583939796967;-1.2415796598449955;-1.2415796598449955;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 004/2011 О безопасности низковольтного оборудования;Усилители звуковой частоты;-1;-1;-1;0.7360554643112023;-0.8892762032844909;-0.8124280577933;-0.8124280577933;-1.3590583939796967;-1.2415796598449955;-1.2415796598449955;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Показывающие и предохранительные устройства;18;90;25;3.352166969872428;-0.6693508503519993;-0.6158312099613661;-2.1004031121133835;2.2426439020724267;2.2961635424630598;0.7315489326375061;3.9021284755001315;1.6728757426729859;1.7263953830636194
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Оборудование химическое, нефтегазоперерабатывающее;-1;73;9;0.8307906403030363;0.4732706188900056;2.9297982708489023;-0.6989677197622892;0.9282592268835603;2.3659455995171568;0.8970976574171338;0.4681092455682497;-1.6532801221657758;-0.1347528510486716
ТР ТС 018/2011 О безопасности колесных транспортных средств;Компоненты, поставляемые в качестве сменных (запасных) частей для транспортных средств;17;87;16;2.656073236175572;2.465426969495586;2.4651269051822537;-1.0259646861216474;2.9566386822813873;2.955085484971988;0.412174728000199;3.524998920885851;-0.1919229984206017;-0.19347619573000127
ТР ТС 018/2011 О безопасности колесных транспортных средств;Компоненты, поставляемые в качестве сменных (запасных) частей для транспортных средств;16;84;12;2.656073236175572;-1.4830166487227785;-1.3022218202624825;-0.4877247048091719;-0.491029648024488;-0.22587245074613888;0.9673930458470923;0.9056275001309492;-1.9335100318675962;-2.249170830175273
ТР ТС 018/2011 О безопасности колесных транспортных средств;Компоненты, поставляемые в качестве сменных (запасных) частей для транспортных средств;16;84;81;2.656073236175572;-1.4830166487227785;-1.3022218202624825;-2.048942284782235;-0.491029648024488;-0.22587245074613888;-0.17456610388547086;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ТС 012/2011 О безопасности оборудования для работы во взрывоопасных средах;Электрическое (электрооборудование) и неэлектрическое оборудование для работы во взрывоопасных средах, применяемое на опасных производственных объектах, за исключением изделий медицинского назначения, оборудования, при эксплуатации которого опасность взрыва возникает только из-за наличия взрывоопасных веществ и нестойких химических соединений, оборудования, предназначенного для бытового и непроизводственного применения в условиях, когда взрывоопасная среда образуется вследствие непредвиденной утечки горючего газа, средств индивидуальной защиты, морских судов и морских платформ, кроме электрооборудования, находящегося на их борту во взрывоопасных зонах, транспортных средств общего пользования, предназначенных для перевозки пассажиров и грузов воздушным, наземным, железнодорожным или водным транспортом, ядерного оружия, исследовательских установок организаций ядерно- оборонного комплекса и связанных с ними процессами проектирования (разработки), производства, монтажа, наладки, эксплуатации, хранения, перевозки и утилизации;16;85;28;4.0975904007733375;0.4899582218485431;0.20242258994261442;0.4612416634589105;0.48551327180655307;0.21348182643658956;0.30722114959343705;0.9055687370928833;0.8622555679774213;1.2267616704982773
ТР ТС 016/2011 О безопасности аппаратов, работающих на газообразном топливе;Котлы отопительные газовые (более 100 квт);16;84;19;5.447158180026222;0.4911937220400244;1.3308831174185427;2.4806525919774978;0.8809348875405778;1.7591965577053357;0.6642005101590711;0.9056275001309492;0.394064141178419;0.8851427480724615
ТР ТС 010/2011 О безопасности машин и оборудования;Оборудование гаражное для автотранспортных средств и прицепов;16;84;14;2.960554236327022;0.8099240950315538;1.6813640333153872;-0.2103299264126391;0.6923223978170273;1.5635664953231387;-0.34417719163784016;0.9056275001309492;0.6798672879255678;1.511192969071731
ТР ТС 010/2011 О безопасности машин и оборудования;Снегоболотоходы, снегоходы и прицепы к ним;17;87;4;3.0068052539777774;0.3615108979069713;0.3599577005975717;-3.643312073900955;3.5907532829125683;3.5892000856031685;-1.1144896287843835;3.524998920885851;0.9465517990266801;0.9449986017172803
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Одежда специальная для защиты от термических рисков электрической дуги;11;62;2;3.787040401731503;1.143034137454888;2.315322429801867;-0.17550287210385765;1.4790963902576502;2.769390361031608;0.8351793440575498;1.5082906447465319;0.8576775160448485;-0.9883585001577393
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Одежда специальная для защиты от термических рисков электрической дуги;11;62;1;3.787040401731503;1.143034137454888;2.315322429801867;1.6981329340627842;1.4790963902576502;2.769390361031608;1.9712162070934125;1.5082906447465319;-0.6165225119990556;0.1667265578488179
ТР ТС 019/2011 О безопасности средств индивидуальной защиты;Одежда специальная для защиты от термических рисков электрической дуги;12;65;6;3.787040401731503;1.4959797945894115;0.6489919059972566;-0.10957032470175616;0.34020909208135314;1.9175032314607636;1.1589410007617509;3.5782871239334897;1.0005664498183076;2.5778605891977184
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Низковольтное оборудование, не включенное в Перечень продукции, подлежащей сертификации к ТР ТС 004/2011;16;85;7;0.8884766015052402;0.7189376181930525;0.8662843384684217;-1.5182356372771528;0.6592446352841181;0.8274490758470037;-2.4842155635570413;0.9055687370928833;-3.087732921033124;-2.7226356272446797
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Технические средства, не включенные в Перечень продукции, подлежащей сертификации к ТР ТС 020/2011;16;85;7;1.133298798979325;0.7189376181930525;0.8662843384684217;-1.5182356372771528;0.3824987607773423;0.6246467712718008;-1.831221896377049;0.9055687370928833;-3.087732921033124;-2.7226356272446797
ТР ТС 004/2011 О безопасности низковольтного оборудования;Низковольтное оборудование, не включенное в Перечень продукции, подлежащей сертификации к ТР ТС 004/2011;16;85;7;1.093946851853204;0.7666001940026282;1.016240944703708;-1.676699794510505;0.6592446352841181;0.8274490758470037;-2.4842155635570413;0.9055687370928833;-3.087732921033124;-2.7226356272446797
ТР ТС 004/2011 О безопасности низковольтного оборудования;Технические средства, не включенные в Перечень продукции, подлежащей сертификации к ТР ТС 020/2011;16;85;7;0.46947138037182223;0.7666001940026282;1.016240944703708;-1.676699794510505;0.3824987607773423;0.6246467712718008;-1.831221896377049;0.9055687370928833;-3.087732921033124;-2.7226356272446797
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Вытяжные вентиляторы;16;84;15;3.694631038420755;-0.08305372816346228;0.34365172669286426;-2.6739848724807844;0.6920533998328903;1.570315069997648;0.1715951272126434;0.9056275001309492;-0.7901595763086838;-0.033484896643296416
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Шлифмашины (в том числе угловые), полировальные машины;16;84;24;0.9751041878062607;0.7189376181930525;0.4660828503438706;-0.6330186428434748;0.9056275001309492;1.7838891702957071;2.1157675275735524;0.9056275001309492;0.28012443326672826;1.158386103431486
ТР ТС 004/2011 О безопасности низковольтного оборудования;Шлифмашины (в том числе угловые), полировальные машины;16;84;24;-0.9111227761057451;0.7666001940026282;0.2574408400171926;-0.9033768039910898;0.9056275001309492;1.7838891702957071;2.1157675275735524;0.9056275001309492;0.28012443326672826;1.158386103431486
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Лампы электрические компактные люминесцентные, светодиодные;16;85;13;1.0684143669439186;0.7189376181930525;0.8662843384684217;0.4858507443248118;-0.123991917050209;0.41295563366489446;0.2910157257005525;0.9055687370928833;0.7173061861974687;-1.3523683169495329
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Устройства защитного отключения с электронным управлением;18;90;32;1.0128445157891077;0.6878553909245162;0.619196384185728;0.13901569914945922;2.3167518742261484;2.370271514616782;2.826404477329776;3.9021284755001315;3.1960234536648042;3.2495430940554377
ТР ТС 004/2011 О безопасности низковольтного оборудования;Устройства защитного отключения с электронным управлением;18;90;32;0.9984197287786933;0.6027654912347882;0.5711738122091369;0.322704715387419;2.3167518742261484;2.370271514616782;2.826404477329776;3.9021284755001315;3.1960234536648042;3.2495430940554377
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Машинки для стрижки волос;16;85;9;1.0895783100204972;0.7189376181930525;0.8662843384684217;-0.3228310872251321;0.9056275001309492;1.4425750508460529;-1.6164357137973036;0.9055687370928833;-0.5259567523331445;-0.0234623700314308
ТР ТС 004/2011 О безопасности низковольтного оборудования;Машинки для стрижки волос;16;85;9;0.9153048220681868;0.7666001940026282;1.016240944703708;-0.6063091268538344;0.9056275001309492;1.4425750508460529;-1.6164357137973036;0.9055687370928833;-0.5259567523331445;-0.0234623700314308
ТР ТС 007/2011 О безопасности продукции, предназначенной для детей и подростков;Изделия на подкладке или без подкладки (пальто, полупальто, плащи, куртки, комбинезоны, полукомбинезоны), костюмы на подкладке, конверты для новорожденных и аналогичные изделия, заявленные изготовителем как предназначенные для детей до 1 года;11;61;10;1.7515981292020402;0.8845495389061413;0.9395679238746881;1.1221483089281623;1.1636400386780896;-0.2807386596112923;-0.23872699390291682;1.5166412530326818;0.9393111293164581;1.325977792441272
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Изделия чулочно-носочные, имеющие непосредственный контакт с кожей человека (колготки, чулки, получулки, гетры, носки, легинсы, кюлоты, подследники и другие аналогичные изделия);11;62;11;2.028612160029454;1.3436591633585449;0.9576723107278587;-1.12853298939358;1.438311955128186;-2.162682610561545;-3.319083459642106;1.5082906447465319;0.4408323462502589;1.4473979351222646
ТР ТС 002/2011 О безопасности высокоскоростного железнодорожного транспорта;Фундаменты железобетонных опор контактной сети электрифицированных железных дорог;13;68;10;5.813963909127892;4.928544840920824;5.221558298369479;3.4025244112217647;5.470869131746186;5.804704583715096;3.985670696567382;5.433306030170538;2.9724182568504287;3.2971212252560655
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Электрические грелки, одеяла, матрацы и подушки;16;85;16;1.0128445157891077;0.7189376181930525;0.8662843384684217;0.8440090335305385;-1.29159707720527;-0.7546495264901666;0.7102195874875264;0.9055687370928833;0.792410682454147;1.3164622240992667
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Электрические грелки, одеяла, матрацы и подушки (в том числе водяные);16;85;16;1.0128445157891077;0.7189376181930525;0.8662843384684217;0.8440090335305385;-1.29159707720527;-0.7546495264901666;0.7102195874875264;0.9055687370928833;0.792410682454147;1.3164622240992667
ТР ТС 004/2011 О безопасности низковольтного оборудования;Электрические грелки, одеяла, матрацы и подушки;16;85;16;0.9984197287786933;0.7666001940026282;1.016240944703708;0.8920133801044179;-1.29159707720527;-0.7546495264901666;0.7102195874875264;0.9055687370928833;0.792410682454147;1.3164622240992667
ТР ТС 004/2011 О безопасности низковольтного оборудования;Электрические грелки, одеяла, матрацы и подушки (в том числе водяные);16;85;16;0.9984197287786933;0.7666001940026282;1.016240944703708;0.8920133801044179;-1.29159707720527;-0.7546495264901666;0.7102195874875264;0.9055687370928833;0.792410682454147;1.3164622240992667
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Трубопроводы, имеющие максимально допустимое рабочее давление свыше 0,05 МПа, номинальный диаметр более 25 мм, предназначенные для газов и паров и используемые для рабочих сред группы 1 (категория 3я);16;84;14;3.4110074698953614;0.10838110321850411;0.9819633076613031;-1.3321840139901047;-2.159838111437717;-1.2815764412729589;-1.123864828528842;0.9056275001309492;0.6798672879255678;1.511192969071731
ТР ТС 032/2013 О безопасности оборудования, работающего под избыточным давлением;Трубопроводы, имеющие максимально допустимое рабочее давление свыше 0,05 МПа, номинальный диаметр более 25 мм, предназначенные для газов и паров и используемые для рабочих сред группы 1 (категория 3я);16;84;79;3.4110074698953614;0.10838110321850411;0.9819633076613031;0.9657660764997926;-2.159838111437717;-1.2815764412729589;0.07547297329294554;0.9056275001309492;0.9056275001309492;1.7838891702957071
